imagen_id,estado_ojo,nivel_brillo,brillo_ref,ear_ref,brillo_oscura,brillo_mejorada,darkpct_mejorada,std_mejorada,nivel_ilum,psnr_vs_ref,ssim_vs_ref,psnr_vs_oscura,error_brillo_pct,ear_mejorada,ear_oscura,ear_error_mej_pct,ear_error_osc_pct,deteccion_ref,deteccion_mejorada,fps,flops
closed_eye_0091.jpg_face_1,cerrado,B40,151.2539,0.050929,39.4957,146.1866,2.8019,29.8453,BIEN,21.587,0.933375,7.5039,3.3502,0.046968,0.05687,7.7775,11.6655,1,1,16.897,47775744.0
closed_eye_0093.jpg_face_1,cerrado,B5,143.424,0.078215,4.522,45.795,99.9983,19.588,CRITICA,7.2833,0.45188,14.8672,68.0702,0.104661,nan,33.8115,nan,1,1,8.716,95883264.0
closed_eye_0093.jpg_face_1,cerrado,B10,143.424,0.078215,9.3416,82.1919,41.7708,30.4737,BIEN,11.1086,0.749448,10.1029,42.6931,0.108934,nan,39.275,nan,1,1,11.059,95883264.0
closed_eye_0093.jpg_face_1,cerrado,B15,143.424,0.078215,14.5066,110.3775,25.2526,36.5407,BIEN,15.2581,0.851859,7.8799,23.0411,0.085575,0.10934,9.4093,39.7941,1,1,11.555,95883264.0
closed_eye_0093.jpg_face_1,cerrado,B25,143.424,0.078215,24.4806,146.7826,7.1978,41.1589,BIEN,19.8845,0.886711,5.9284,2.3417,0.073086,0.109746,6.5579,40.3127,1,1,11.097,95883264.0
closed_eye_0093.jpg_face_1,cerrado,B40,143.424,0.078215,39.4814,140.9558,9.6398,41.4995,BIEN,20.3492,0.915331,7.5686,1.7209,0.071941,0.103181,8.0218,31.9185,1,1,12.471,95883264.0
closed_eye_0095.jpg_face_1,cerrado,B5,146.3171,0.054832,4.5978,45.6918,100.0,16.0236,CRITICA,7.5983,0.385618,14.9419,68.7721,nan,nan,nan,nan,1,0,192.378,2073600.0
closed_eye_0095.jpg_face_1,cerrado,B10,146.3171,0.054832,9.4761,84.8712,27.6859,23.8864,BIEN,11.4622,0.671719,10.2179,41.995,nan,nan,nan,nan,1,0,228.087,2073600.0
closed_eye_0095.jpg_face_1,cerrado,B15,146.3171,0.054832,14.4323,112.7346,13.7104,28.263,BIEN,15.9404,0.794565,7.9407,22.9519,0.057402,0.108456,4.6865,97.7965,1,1,235.771,2073600.0
closed_eye_0095.jpg_face_1,cerrado,B25,146.3171,0.054832,24.4612,152.1476,5.113,32.5637,BIEN,21.8806,0.83264,5.7806,3.9848,0.055565,0.078273,1.3375,42.7504,1,1,216.422,2073600.0
closed_eye_0095.jpg_face_1,cerrado,B40,146.3171,0.054832,39.5056,145.7697,6.7668,32.6395,BIEN,22.5144,0.854611,7.3693,0.3741,0.04654,0.056681,15.1231,3.3712,1,1,240.935,2073600.0
closed_eye_0097.jpg_face_4,cerrado,B5,113.304,0.02637,4.4424,45.0376,100.0,21.8879,CRITICA,10.3219,0.447354,15.2035,60.2506,0.062629,nan,137.5027,nan,1,1,229.4,2073600.0
closed_eye_0097.jpg_face_4,cerrado,B10,113.304,0.02637,9.4404,81.7995,33.4884,32.3738,BIEN,16.4963,0.76064,10.2091,27.8053,0.053302,0.2,102.1331,658.4477,1,1,214.128,2073600.0
closed_eye_0097.jpg_face_4,cerrado,B15,113.304,0.02637,14.4772,109.7553,26.156,39.537,BIEN,23.8482,0.844931,8.0233,3.132,nan,0.151563,nan,474.7631,1,0,219.106,2073600.0
closed_eye_0097.jpg_face_4,cerrado,B25,113.304,0.02637,24.5026,146.636,13.6662,44.807,BIEN,16.6974,0.796885,6.029,29.4182,nan,0.076164,nan,188.8312,1,0,217.16,2073600.0
closed_eye_0097.jpg_face_4,cerrado,B40,113.304,0.02637,39.5265,140.817,16.6484,44.6281,BIEN,18.2675,0.834347,7.6848,24.2825,nan,0.052199,nan,97.9494,1,0,259.545,2073600.0
closed_eye_0105.jpg_face_2,cerrado,B5,84.8034,0.07693,4.4653,45.7714,100.0,12.6889,CRITICA,15.712,0.671755,15.4821,46.0264,0.142512,nan,85.2481,nan,1,1,366.838,5308416.0
closed_eye_0105.jpg_face_2,cerrado,B10,84.8034,0.07693,9.4702,85.1941,29.0096,18.9603,BIEN,31.789,0.905013,10.3567,0.4607,0.094702,0.174315,23.1008,126.589,1,1,359.635,5308416.0
closed_eye_0105.jpg_face_2,cerrado,B15,84.8034,0.07693,14.442,114.1525,7.8025,22.1273,BIEN,18.7312,0.876813,8.0325,34.6084,0.072638,0.14994,5.5794,94.9046,1,1,362.753,5308416.0
closed_eye_0105.jpg_face_2,cerrado,B25,84.8034,0.07693,24.4948,154.1211,2.2003,23.9742,BIEN,11.2749,0.776279,5.8093,81.7393,0.07763,0.093105,0.9094,21.0251,1,1,320.626,5308416.0
closed_eye_0105.jpg_face_2,cerrado,B40,84.8034,0.07693,39.503,147.3637,2.6502,24.59,BIEN,12.1672,0.81066,7.413,73.771,0.063951,0.086736,16.8708,12.7463,1,1,355.492,5308416.0
